state,loc,description,url,refs
Kentucky,Lexington,"On May 31, several hundred protesters gathered downtown for the third night in a row. At one point late Sunday, dozens of officers ""took a knee"" with protesters who were chanting ""Kneel with us! Kneel with us!""[9] On June 5, the sixth day of protests in downtown Lexington, members of the Kentucky football team, wearing Black Lives Matter T-shirts and led by their head coach, Mark Stoops marched to demand racial justice and equality.[10] On June 7, a fight occurred at the intersection of East Maxwell and South Limestone when a white male passenger got out of an Uber vehicle and confronted protesters.[11] On June 12, Students, faculty, and staff  from the University of Kentucky Colleges of Medicine, Dentistry, Pharmacy, Nursing, Health Sciences, Public Health and Social Work all got on one knee in remembrance of George Floyd, Breonna Taylor, and Ahmad Arbery and to show support to end systemic racism.[12]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://www.kentucky.com/news/local/counties/fayette-county/article243145126.html	https://www.kentucky.com/sports/spt-columns-blogs/john-clay/article243298771.html	https://www.kentucky.com/news/local/counties/fayette-county/article243338931.html	https://www.wkyt.com/2020/06/12/uk-health-colleges-hold-event-to-unite-against-racial-injustice/
Kentucky,Louisville,"On May 28, protesters demanded justice for the fatal shooting of Breonna Taylor. Some 500 to 600 demonstrators marched through the city that evening.[13] Later during the protest, seven people were shot by an unknown shooter or shooters, with one victim critically injured.[14] During the night of May 29, more protests took place, attended by hundreds of people. A woman suffered a heart attack as a result of tear gas inhalation,[failed verification] and two journalists were injured by rubber bullets fired by police officers.[15] On May 30, the governor called in the National Guard.[16] African-American David McAtee was shot and killed by law enforcement just after midnight June 1. Officials said that the Louisville Metro Police Department and Kentucky National Guard were returning fire after being fired at from the crowd.[17][18] Mayor Greg Fischer stated that Louisville police officers were wearing body cameras, but none of them were on.[19] Fischer called this an ""institutional failure,""[a] stating that ""[t]his is the entire reason we have those cameras,"" and fired Steve Conrad, chief of police, effective immediately.[19] On the 12th day of protests, current and former Public Defenders marched through downtown chanting ""no justice, no peace"" to protest racial injustice in criminal justice system.[20]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://apnews.com/8d411463f159e217fed1f7654f9060a0	https://www.nytimes.com/2020/05/29/us/louisville-protest-shooting-breonna-taylor.html	https://www.washingtonpost.com/nation/2020/05/29/george-floyd-minneapolis-protests-live-updates/	https://edition.cnn.com/us/live-news/george-floyd-protests-05-30-20/h_0df238aa3065fd3730ece5acbf2ba1f7	https://www.wdrb.com/in-depth/beshear-urges-swift-release-of-videos-showing-fatal-police-national-guard-shooting-of-louisville-man/article_be5e63f0-a42b-11ea-9d6c-9f6ecfa4b2b5.html	https://www.independent.co.uk/news/world/americas/george-floyd-protests-louisville-police-shooting-death-a9541761.html	https://www.wlky.com/article/lmpd-no-body-cameras-activated-during-shooting-death-of-david-mcatee/32734260	https://www.wlky.com/article/lmpd-no-body-cameras-activated-during-shooting-death-of-david-mcatee/32734260	https://www.wlky.com/article/public-defenders-march-against-racial-bias-as-louisville-protests-hit-12-day-mark/32805622
Kentucky,Morehead,"On June 6, a crowd of about 250 people marched down Main Street and gathered at Fountain Park in Morehead in a peaceful protest. The speakers told their stories and allies spoke of the need for allies to support blacks in the community.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kentucky,https://www.kentucky.com/news/state/kentucky/article243341051.html
Kansas,Coffeyville,About 200 people attended a protest on the campus of Coffeyville Community College on June 4.[3],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://kggfradio.com/local-news/511952
Kansas,Derby,"On June 3, around 150 people held a peaceful protest at the intersection of Madison and Rock to support Black Lives Matter raise awareness of racial injustice and police brutality.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,http://www.derbyinformer.com/news/derby_news/derby-residents-protest-racial-injustice-police-killings/article_7ebfb360-a5fd-11ea-badb-db7627f5c393.html
Kansas,Fort Scott,"On May 31, several people protested at the intersection of National Avenue and U.S. Highway 69, and the following day a larger protest was held on the front steps of Memorial Hall.[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.fstribune.com/story/2814358.html
Kansas,Great Bend,"On June 1, a group of young people organized a protest at the courthouse square.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.gbtribune.com/news/local-news/peaceful-protesters-say-black-lives-matter/
Kansas,Hays,"On May 31, around 120 people gathered near 27th and Vine St. for a peaceful protest.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,http://tigermedianet.com/?p=55570
Kansas,Hutchinson,"On May 31, several hundred people gathered in front of the court house for a peaceful protest.[8]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.kake.com/story/42193134/hutchinson-protest-rally-peaceful
Kansas,Lawrence,"On May 31, several hundreds of people peacefully marched down Massachusetts Street.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.ksnt.com/news/kansas/kansas-protesters-join-together-in-lawrence-continue-rally-for-george-floyd/
Kansas,Leavenworth,"On June 6, residents gathered for a Unity Walk that started at the Richard Allen Cultural Center and ended at Bob Dougherty Park.[10]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.leavenworthtimes.com/news/20200606/crowd-gathers-for-unity-walk
Kansas,Kansas City,"On May 30 and 31 protests took place in Kansas City, Kansas as well as nearby Kansas City, Missouri.[11] As of June 7, protesters had been gathering in Kansas for ten consecutive days.[12]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.kansascity.com/news/local/article243155316.html	https://www.kansascity.com/news/local/article243349641.html
Kansas,Manhattan,"On May 30, protesters marched down Bluemont Avenue. A second protest at Triangle Park in Aggieville occurred June 1.[13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://themercury.com/news/demonstrators-peacefully-protest-in-manhattan-after-george-floyds-death/article_cda31aac-ffe8-55d0-8566-2faebed0d382.html
Kansas,Olathe,"On June 5, residents gathered at Olathe City Hall to remember George Floyd.[14] A second protest took place on June 6 at the intersection of Santa Fe and Mur-Len Roads in honor of George Floyd.[15]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.facebook.com/events/253204439434385/	https://www.facebook.com/events/898109514037336/
Kansas,Parsons,"On June 6, the community of Parsons held a peaceful protest and prayer vigil.[16]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.fourstateshomepage.com/news/parsons-community-will-hold-a-peaceful-black-lives-matter-demonstration-this-weekend/
Kansas,Topeka,"On May 30, about 500 people peacefully protested in front of the Kansas State Capitol.[17]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.cjonline.com/news/20200530/large-rally-at-statehouse-protests-police-brutality
Kansas,Wichita,"On May 30, nearly two thousand peaceful protesters marched around parts of Wichita before dispersing by the end of the day.[18]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.kansas.com/news/local/article243125496.html
Kansas,Winfield,"On May 30, twenty-five people protested in Winfield, and a second protest was organized for Friday June 5. Reportedly many black people stayed home out of fear.[19]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Kansas,https://www.morningsun.net/news/20200604/black-lives-matter-gains-momentum-locally
Iowa,Ames,Roughly 300 people gathered the evening of May 30 to march around Ames' City Hall.[1],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.amestrib.com/news/20200530/8216no-justice-no-peace8217-ames-protesters-gather-outside-city-hall
Iowa,Cedar Rapids,"Protestors gathered at the Linn County Courthouse on May 29, 2020.[2]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.kcrg.com/2020/05/29/group-protests-police-brutality-after-the-death-of-george-floyd/
Iowa,Davenport,"May 30: More than 500 people in LaClaire Park to protest.[3] Rocks were thrown during part of the protest.[4] May 31: Dozens of shots were fired all over the city. At midnight, a 22-year-old female protester was shot in the back and died. A police officer injured in a drive-by shooting was recovering and in ""good spirits.""[5][6] On June 1, at around 3:00 a.m., three Davenport police officers were ambushed by gunfire while on patrol. Two of the officers were injured while the third returned fire.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.wqad.com/article/news/hundreds-march-through-davenport-to-protest-the-death-of-george-floyd/526-8101af12-9a66-4a8b-a5e2-c5e59d733141	https://qctimes.com/news/local/disturbance-mars-george-floyd-protest-at-courthouse-davenport/article_02ab66c7-b587-51f9-af15-caf7ed76f611.html	https://www.kwqc.com/content/news/2-Dead-2-Others-injured-including-officer-in-Davenport-unrest-570916651.html	https://qctimes.com/news/local/victims-family-names-woman-killed-overnight-in-davenport-unrest/article_416c64e0-84d5-50f1-9d84-bdba6cb0e8b2.html	https://www.kwqc.com/content/news/2-Dead-2-Others-injured-including-officer-in-Davenport-unrest-570916651.html
Iowa,Decorah,About 200 people gathered on Water Street on the afternoon of May 31 to protest.[8],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.decorahnews.com/news-stories/2020/05/25422.html
Iowa,Des Moines,"Hundreds of protesters clashed with police outside of the city's police headquarters on May 29. Some protesters threw bottles, rocks, bricks, and fire crackers at officers and windows were smashed at nearby buildings in the city's East Village neighborhood. Tear gas and pepper spray were used.[9] A protest and march on May 30 spilled to Iowa State Capitol steps and the city's Court Avenue entertainment district, where windows were broken at the Polk County Courthouse and several businesses were vandalized.[10]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://www.kcci.com/article/developing-protesters-face-off-with-police-in-downtown-des-moines/32717301	https://www.desmoinesregister.com/story/news/2020/05/30/live-protesters-gather-outside-police-department-des-moines-george-floyd/5295600002/
Iowa,Dubuque,About 100 protesters lay on the ground to honor George Floyd in Jackson Park on June 1. Speakers included the President of the Dubuque chapter of the NAACP and a woman who sued the city for injuring her with a Taser in 2019.[11],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Iowa,https://kwwl.com/2020/06/01/dubuque-black-lives-protest/
